custom_id,text,classificacao,source
faketweetbr_train_39,Bolsonaro almoça no 'bandejão' do Palácio do Planalto com ministros e assessores.,true,train
faketweetbr_train_40,Esquerdopata que chamou Jesus Cristo de travesti e bicha é atração da GloboLixo no Criança Esperança.,fake,train
faketweetbr_train_41,Criança Esperança desse ano terá participação especial do mesmo imbecil que chamou Nosso Senhor Jesus Cristo de travesti.,fake,train
faketweetbr_train_42,"Johnny Hooker disse que Jesus é travesti, o que prova que ele é xenofóbico, e mesmo assim esteve na Rede Globo como atração do Criança Esperança.",fake,train
faketweetbr_train_43,Alguém que tomou em vão o nome do nosso Senhor e o chamou de travesti vai marcar presença no Criança Esperança.,fake,train
faketweetbr_train_44,Quem chamou Jesus de travesti vai ser atração do Criança Esperança.,fake,train
faketweetbr_train_45,Quem chamou Jesus de travesti será atração no Criança Esperança da Globo.,fake,train
faketweetbr_train_46,"Usar 'Cristo' ñ é certo em qualquer ocasião, mas 'legal' é chamar Jesus de travesti/bicha igual o @ que foi no Criança Esperança.",fake,train
faketweetbr_train_47,"Desrespeita a religião alheia e chama Jesus de travesti, depois vai no criança esperança pedir dinheiro.",fake,train
faketweetbr_train_48,Johnny Hooker canta no Criança Esperança após chamar Jesus de travesti.,fake,train
faketweetbr_train_49,"O Twitter derrubou a tag Criança Esperança, que estava em primeiro lugar nos TT.",fake,train
faketweetbr_train_50,A criatura que chamou Jesus Cristo de travesti é uma das atrações do Criança Esperança.,fake,train
faketweetbr_train_51,"A Globo colocou Johnny Hooker no Criança Esperança, aquele que chamou Jesus de travesti.",fake,train
faketweetbr_train_52,Criança Esperança chama Jesus de travesti.,fake,train
faketweetbr_train_53,"O cara que fala que Jesus é travesti e gay está na Globo, no Criança Esperança.",fake,train
faketweetbr_train_54,Criança Esperança terá apresentação do transformista que igualou Jesus a travesti.,fake,train
faketweetbr_train_55,O idiota que chamou Jesus de “bicha de travesti” vai participar do Criança Esperança da Globo.,fake,train
faketweetbr_train_56,"A Globo desconta do imposto de renda o dinheiro do Criança Esperança, e Johnny Hooker, que chamou Jesus de bicha e travesti, vai se apresentar no Criança Esperança.",fake,train
faketweetbr_train_57,"Cantor que afirmou que Jesus é travesti e “bicha”, denunciado no Ministério Público Federal, vai participar do Criança Esperança.",fake,train
faketweetbr_train_58,A ABIN negou que o desastre de Brumadinho foi um atentado terrorista cometido por um cubano e um venezuelano.,true,train
faketweetbr_train_59,A extrema-direita dissemina nas redes sociais uma fake news que atribui a um venezuelano e a um cubano imaginários uma explosão terrorista como causa da tragédia na barragem de Brumadinho.,true,train
faketweetbr_train_60,O rompimento da barragem de Brumadinho pode ter sido um ato terrorista; um cubano e um venezuelano estariam envolvidos.,true,train
faketweetbr_train_61,É mentira que a tragédia em Brumadinho foi um atentado terrorista causado por um cubano e um venezuelano.,true,train
faketweetbr_train_62,A notícia de salvo conduto de Lula é fake.,true,train
faketweetbr_train_63,"A ministra Cármen Lúcia, do STF, enviou ao advogado José Roberto Batochio o salvo-conduto do ex-presidente Lula, autorizando-o a viajar e transitar livremente.",fake,train
faketweetbr_train_64,Lula recebe o salvo conduto do STF.,fake,train
faketweetbr_train_65,O STF dá salvo conduto para Lula.,fake,train
faketweetbr_train_66,"STF dá salvo-conduto a Lula, que deverá ser solto nas próximas horas.",fake,train
faketweetbr_train_67,"Parece que Lula terá salvo conduto, via STF, para deixar a prisão política em que se encontra.",fake,train
faketweetbr_train_68,"Hoje, 11 homens que não receberam um só voto do povo vão decidir se enterram o país: Lula, Cunha, Cabral, Vacari Neto e Zé Dirceu podem receber, das mãos do STF, alvarás/ salvo conduto de impunidade e detonar o governo Bolsonaro.",fake,train
faketweetbr_train_69,MST e petistas invadem Brumadinho para roubar o que é de direito das vítimas da tragédia da barragem e vêm de longe para ocupar as terras.,fake,train
faketweetbr_train_70,"Existe uma forte relação entre o MST, o MAB e a Igreja Católica, e a presença do MST em Brumadinho é apenas para reforçar o apoio às famílias atingidas pelas barragens.",true,train
faketweetbr_train_71,O MST está perseguindo as famílias das vítimas em Brumadinho.,fake,train
faketweetbr_train_72,MST invade Brumadinho para reivindicar terras que são de direito das vítimas da tragédia da barragem.,fake,train
faketweetbr_train_73,Vagabundos do MST vêm de tudo quanto é lugar para pegar as terras em Brumadinho.,fake,train
faketweetbr_train_74,"Deputado repercute notícia falsa sobre o MST ter invadido Brumadinho para tomar terras de atingidos pela barragem, o que já foi desmentido.",true,train
faketweetbr_train_75,"MST invadem Brumadinho para reivindicar terras que são de direito das vítimas do rompimento da barragem, como se fossem vítimas.",fake,train
faketweetbr_train_76,Os vagabundos do MST agora resolveram invadir Brumadinho.,fake,train
faketweetbr_train_77,Site anti-hoax desmentiu o boato de que o MST teria roubado vítimas do crime ambiental em Brumadinho.,true,train
faketweetbr_train_78,"MST e petistas invadem Brumadinho para roubar o que é de direito das vítimas da tragédia da barragem, ocupando as terras.",fake,train
faketweetbr_train_79,Há uma invasão do MST em Brumadinho.,fake,train
faketweetbr_train_80,MST e petistas invadem Brumadinho para ocupar as terras e roubar o que é de direito das vítimas da tragédia da barragem.,fake,train
faketweetbr_train_81,"O MST se instalou em Brumadinho por falta de proteção, em terra devastada e imóveis sem donos.",fake,train
faketweetbr_train_82,"O MST é PT, está tumultuando Brumadinho e quer receber terras que seriam destinadas às famílias das vítimas.",fake,train
faketweetbr_train_83,O MST já está em Brumadinho para fazer inferno e querer roubar o que é de direito dos moradores.,fake,train
faketweetbr_train_84,MST invade Brumadinho.,fake,train
faketweetbr_train_85,"MST invade Brumadinho não para ajudar, mas para usurpar terras e benefícios gerados devido à tragédia.",fake,train
faketweetbr_train_86,O MST está em Brumadinho tentando roubar a ajuda.,fake,train
faketweetbr_train_87,MST e petistas invadem Brumadinho para roubar o que é de direito das vítimas da tragédia da barragem e ocupar as terras.,fake,train
faketweetbr_train_88,O povo de Brumadinho sofre a ameaça de invasão do MST e dos aproveitadores do PT.,fake,train
faketweetbr_train_89,O MST já está em brumadinho jurando de pé junto que vive lá a milhões de anos.,fake,train
faketweetbr_train_90,"O MST está em Brumadinho para roubar e dar golpe, não para ajudar nem dar assistência médica e psicológica.",fake,train
faketweetbr_train_91,"MST só foi a Brumadinho porque a Vale do Rio Doce despejou muita terra; mas para ajudar os inocentes cobertos por lama, só Israel.",fake,train
faketweetbr_train_92,"Cubanos, MST e petistas invadem Brumadinho para saquear o que é de direito das vítimas da tragédia da barragem e invadir terras.",fake,train
faketweetbr_train_93,Brumadinho foi invadida pelo MST para tumultuar a cidade e prejudicar o povo já sofrido da região.,fake,train
faketweetbr_train_94,MST e petistas invadem Brumadinho para roubar o que é de direito das vítimas da tragédia da barragem e ocupar as terras.,fake,train
faketweetbr_train_95,MST e petistas invadem Brumadinho (MG) para roubar o que é de direito das vítimas da tragédia do rompimento da barragem e ocupar suas terras.,fake,train
faketweetbr_train_96,MST realiza ato político cultural em solidariedade às famílias da tragédia crime da Vale em Brumadinho.,true,train
faketweetbr_train_97,O MST convoca ato nesta sexta-feira (5) contra os crimes da Vale em Brumadinho.,true,train
faketweetbr_train_98,MST convoca ato político em Minas Gerais nesta sexta-feira (05) em apoio aos sem terra atingidos pela mineração e contra os efeitos do crime da Vale em Brumadinho.,true,train
faketweetbr_train_99,"Por mortos de Brumadinho e Marielle, mulheres do MST bloqueiam trem em Sarzedo.",true,train
faketweetbr_train_100,"400 mulheres sem terra denunciam o assassinato em massa com o rompimento da barragem de Brumadinho e as mulheres do MST pararam o trem da Vale que transporta o minério de ferro extraído da região, neste dia que se completa 1 ano da morte de Marielle Franco.",true,train
faketweetbr_train_101,As mulheres do MST e do MAM ocuparam os trilhos da Vale em Minas Gerais para denunciar o crime da empresa em Brumadinho e o assassinato de Marielle Franco.,true,train
faketweetbr_train_102,"MST e MAB bloquearam trem de minérios em Sarzedo, cidade vizinha à Brumadinho (MG), para criticar o modelo predatório de mineração e pedir justiça para Marielle; a Polícia Militar agiu com violência e feriu 10 pessoas.",true,train
faketweetbr_train_103,Acampamentos do MST em Minas Gerais são afetados pelo rompimento da barragem de Brumadinho.,true,train
faketweetbr_train_104,É falsa a mensagem atribuída a Gleisi Hoffmann desmerecendo Ayrton Senna.,true,train
faketweetbr_train_105,É falso que Gleisi Hoffmann disse que não vê motivos para homenagens a Senna.,true,train
faketweetbr_train_106,Gleisi Hoffmann é alvo de fake news em relação às homenagens ao piloto Ayrton Senna.,true,train
faketweetbr_train_107,@gleisi compara Senna a um ladrão desgraçado.,fake,train
faketweetbr_train_108,@gleisi disse que não vê motivos para homenagear Airton Senna.,fake,train
faketweetbr_train_109,Pelé não morreu.,true,train
faketweetbr_train_110,Pelé morreu.,fake,train
faketweetbr_train_111,"PT, PSOL e PCdoB transformaram a Praia Vermelha (Urca) em praia de nudismo",true,train
faketweetbr_train_112,"A Praia Vermelha está virando praia de nudismo para afrontar os militares que têm unidades nessa praia, esperando uma represália para que haja um confronto e então chamar os militares de gorilas truculentos, tudo orquestrado por PT, Psol e PCdoB.",fake,train
faketweetbr_train_113,A Praia da Urca agora é praia de nudismo.,fake,train
faketweetbr_train_114,É falso que Moro tenha dito que manifestações seriam de “meia dúzia de estudantes despreparados”.,true,train
faketweetbr_train_115,Moro não disse que as manifestações são de 'meia dúzia de estudantes despreparados'.,true,train
faketweetbr_train_116,Moro não disse que manifestações são de 'meia dúzia de estudantes despreparados'.,true,train
faketweetbr_train_117,"Depois de Bolsonaro, Moro também ataca os estudantes e diz que são “despreparados”.",fake,train
faketweetbr_train_118,Moro disse que “meia dúzia de estudantes despreparados não vão atrapalhar o governo”.,fake,train
faketweetbr_train_119,Moro rodou 5 vezes na prova da OAB.,fake,train
faketweetbr_train_120,"Sérgio Moro: ""Meia dúzia de estudantes despreparados não vão atrapalhar o governo""",fake,train
faketweetbr_train_121,É mentira que pinos para consumo de crack e cocaína tenham sido encontrados na UFES; trata-se de material coletado durante ação de uma ONG em um manguezal de Santos (SP).,true,train
faketweetbr_train_122,É falso que Damares Alves defendeu a revogação da Lei Maria da Penha.,true,train
faketweetbr_train_123,A ministra Damares Alves revogará a Lei Maria da Penha.,true,train
faketweetbr_train_124,A ministra Damares Alves revogará a Lei Maria da Penha.,true,train
faketweetbr_train_125,A suposta rachadura da ponte rio niteroi na vdd eh uma folga p evitar acidente por expansão/dilatação do concreto e do aço.,true,train
faketweetbr_train_126,A Ponte Rio Niterói apresenta uma tremenda rachadura.,fake,train
faketweetbr_train_127,"Rachadura na ponte rio niterói, isso pode ser o início de uma grande tragédia.",fake,train
faketweetbr_train_128,"Há uma grande rachadura na ponte Rio-Niterói, com risco de um grande acidente.",fake,train
faketweetbr_train_129,A Ponte Rio-Niterói tem uma rachadura sinistra.,fake,train
faketweetbr_train_130,Não é rachadura; é uma junta de dilatação da ponte rio niteroi.,true,train
faketweetbr_train_131,Lula foi indicado pela revista Forbes como o maior ladrão do mundo.,fake,train
faketweetbr_train_132,A planta ARANTO cura o câncer.,fake,train
faketweetbr_train_133,É falso que Dilma Rousseff gastou R$ 73 milhões em salão de beleza.,true,train
faketweetbr_train_134,É falso que o Brasil comprou ou ganhou de Israel 15 helicópteros militares.,true,train
faketweetbr_train_135,"Depois que foi descoberto que o assassino de Marielle era do PT, ninguém fala mais do caso.",fake,train
faketweetbr_train_136,Aranto cura o câncer.,true,train
faketweetbr_train_137,Câncer tem cura com a planta aranto.,fake,train
faketweetbr_train_138,15 helicópteros AH-64 Apache foram doados ao povo brasileiro.,fake,train
faketweetbr_train_139,"Com 73,07% das urnas apuradas, Dilma tem 53,16% e Serra 46,84%.",true,train
faketweetbr_train_140,A Dilma gastou 73 milhões no salão de beleza.,fake,train
faketweetbr_train_141,"Aveloz e Aranto curam o câncer, inclusive em fase terminal, e podem ser tomados paralelamente ao tratamento.",fake,train
faketweetbr_train_142,A Forbes elegeu Dilma uma das mulheres mais poderosas do mundo e estampou a cara dela na capa; Lula também já foi capa dessa revista.,true,train
faketweetbr_train_143,A revista Forbes atribui a Lula a posse de uma fortuna pessoal estimada em mais de R$ 2 bilhões de dólares.,fake,train
faketweetbr_train_144,Aranto é uma planta que cura câncer.,fake,train
faketweetbr_train_145,Suco de aranto feito da maneira correta cura o câncer.,fake,train
faketweetbr_train_146,"Após surgir suspeita de que o assassino de Marielle era do PT, ninguém fala mais sobre o caso.",fake,train
faketweetbr_train_147,"Aranto atua no tratamento de câncer e é ótima para curar doenças da pele, lesões e feridas.",fake,train
faketweetbr_train_148,"Aranto é uma planta usada para combater sérios problemas de saúde, principalmente o câncer.",fake,train
faketweetbr_train_149,Aranto cura o câncer e muitas outras doenças.,fake,train
faketweetbr_train_150,"O aranto é indicado para o tratamento do câncer, cura doenças de pele, lesões, feridas, gangrenas e hemorragias e, devido ao seu efeito sedativo, ajuda a tratar problemas psicológicos como a esquizofrenia.",fake,train
faketweetbr_train_151,O assassino da Marielle é apoiador do Lula e do PT.,fake,train
faketweetbr_train_152,O assassino da Marielle é eleitor do PT e do Lula.,fake,train
faketweetbr_train_153,"Bradil ganha de presente de Israel 15 helicópteros AH-64 Apache, o mais avançado, para combater o crime organizado.",fake,train
faketweetbr_train_154,"Brasil ganha de presente de Israel 15 helicópteros AH-64 Apache, o mais avançado, para combater o crime organizado.",fake,train
faketweetbr_train_155,Brasil ganha de presente de Israel 15 helicópteros AH-64 Apache para combater o crime organizado.,fake,train
faketweetbr_train_156,"CPI da Petrobrás e queda de popularidade da Dilma causam isso: PETR3 +5,73%; PETR4 +5,69%; BB +6,39%; ELET3 +10,53%; ELET6 +5,76%.",true,train
faketweetbr_train_157,A Forbes estima que a fortuna pessoal de Lula é de 2 bilhões de dólares.,fake,train
faketweetbr_train_158,Lula está na Forbes como um dos mais ricos do mundo e sua fortuna é de bilhões de dólares.,fake,train
faketweetbr_train_159,Coxinha espalha que Lula e seus filhos são milionários citando uma capa da Forbes que era falsa.,true,train
faketweetbr_train_160,"De acordo com a metodologia da FORBES, Lula não é um dos bilionários que são políticos.",true,train
faketweetbr_train_161,O assassino de Marielle é membro da organização criminosa PT e ainda usa camisa com a foto do líder criminoso preso.,fake,train
faketweetbr_train_162,"Um salão de beleza que @dilmabr frequentava recebeu a bagatela de 73 milhões de reais, e a Coaf não divulgou nada.",fake,train
faketweetbr_train_163,"Em 8 anos, Lula fez o pé de meia bilionário; a fortuna da família passa de 4 bilhões (Revista Forbes).",fake,train
faketweetbr_train_164,Lula figura na revista Forbes com uma fortuna em torno de 2 bilhões de reais.,fake,train
faketweetbr_train_165,Aranto e Graviola são chás que auxiliam na cura do câncer.,fake,train
faketweetbr_train_166,Aranto cura câncer.,fake,train
faketweetbr_train_167,Forbes estima que a fortuna pessoal de Lula é de 2 bilhões de dólares.,fake,train
faketweetbr_train_168,Governo israelense doa 15 helicópteros AH-64 ao Brasil durante a visita de Bolsonaro a Israel.,fake,train
faketweetbr_train_169,"Salão de beleza recebeu R$ 73 milhões por serviços de tecnologia, e a gastança com dinheiro público envolvendo contratos milionários com o salão começou na era Dilma Rousseff.",fake,train
faketweetbr_train_170,Israel doou 15 helicópteros AH-64.,fake,train
faketweetbr_train_171,Israel doou helicópteros AH-64 para o Brasil.,fake,train
faketweetbr_train_172,Foram 73 milhões em alta tecnologia no salão de beleza para o cabelo da @dilmabr.,fake,train
faketweetbr_train_173,Israel doou 15 helicópteros AH-64 Apache ao Brasil.,fake,train
faketweetbr_train_174,Bolsonaro quer acabar com mais de 8.000 radares; o senador Fabiano Contarato (REDE) entrou com pedido na Justiça para obrigar o governo a implantar os radares.,fake,train
faketweetbr_train_175,Aranto é uma planta que cura câncer.,fake,train
faketweetbr_train_176,A planta de aranto não cura câncer.,true,train
faketweetbr_train_177,Marina Silva tenta derrubar a ordem de Bolsonaro sobre os radares novos nas estradas.,fake,train
faketweetbr_train_178,O presidente manda tirar os radares e Marina Silva manda colocar; o presidente não manda em nada.,fake,train
faketweetbr_train_179,Foram entregues R$ 73 milhões a um salão de beleza.,fake,train
faketweetbr_train_180,A revista Forbes revela que Lula tem fortuna bilionária e é um dos mais ricos do mundo.,fake,train
faketweetbr_train_181,Revista Forbes revela que Lula tem fortuna bilionária e é um dos mais ricos do mundo.,fake,train
faketweetbr_train_182,Salão de beleza recebeu R$ 73 milhões por serviços de tecnologia no governo Dilma.,fake,train
faketweetbr_train_183,"Segundo a Forbes em 2006, Lula tinha uma fortuna de 2 bilhões.",fake,train
faketweetbr_train_184,Forbes esclarece viral que colocava Lula entre bilionários do ano.,true,train
faketweetbr_train_185,Procurei o link da Forbes “dando esses bilhões pro Lula” e não encontrei; vocês propagam fakenews sem checar a fonte.,true,train
faketweetbr_train_186,É falso que Lula aparece na lista dos mais ricos do mundo da revista Forbes.,true,train
faketweetbr_train_187,É falso que Israel doou 15 helicópteros ao Brasil; o vídeo mostra uma aeronave turca.,true,train
faketweetbr_train_188,É falso que Israel doou ao Brasil 15 helicópteros; vídeo mostra aeronave turca.,true,train
faketweetbr_train_189,"G. Mourão corta 100% das verbas das mídias; Folha de S.Paulo, Estadão, GloboNews e O Globo podem decretar falência em alguns dias, e a Globo também será drasticamente afetada, perdendo cerca de 40% do orçamento total, o que resultará na demissão de artistas e apresentadores.",fake,train
faketweetbr_train_190,"Houve um repasse de R$ 50.000,00 da conta de Jean Wyllys para a conta de Adélio Bispo, e Jean Wyllys e Maria do Rosário são os mandantes do atentado.",fake,train
faketweetbr_train_191,É falso que Jair Bolsonaro foi escolhido personalidade do ano pela Revista Time.,true,train
faketweetbr_train_192,Jair Bolsonaro não foi eleito Personalidade do Ano pela revista Time.,true,train
faketweetbr_train_193,Jair Bolsonaro não foi eleito Personalidade do Ano pela revista Time.,true,train
faketweetbr_train_194,"Jair Messias Bolsonaro é o único brasileiro entre os 100 mais influentes da revista Time, por “ruptura com a corrupção”.",fake,train
faketweetbr_train_195,"A revista americana TIME incluiu Jair Bolsonaro para concorrer à PERSONALIDADE DO ANO e ele tem apenas 3% de ""YES"" e 97% de ""NO"".",fake,train
faketweetbr_train_196,Jair Bolsonaro não foi eleito Personalidade do Ano pela revista Time.,true,train
faketweetbr_train_197,Bicarbonato de sódio ajudaria na cura do câncer e o câncer é um fungo.,true,train
faketweetbr_train_198,O comercial do Banco do Brasil vetado por Bolsonaro custou R$ 17 milhões.,fake,test
faketweetbr_train_199,"O comercial de 30 segundos do Banco do Brasil, vetado pelo presidente Bolsonaro, custou R$ 17 milhões aos cofres da nação.",fake,test
faketweetbr_train_200,"Comercial do Banco do Brasil foi vetado por Bolsonaro e diretor foi exonerado, diz colunista.",true,test
faketweetbr_train_201,O prefeito do Rio de Janeiro quer fechar o Instituto Nise da Silveira no dia 30 de abril.,fake,test
faketweetbr_train_202,Criminosos estão usando indevidamente a marca Atacadão para espalhar golpe que promete cestas básicas grátis.,true,test
faketweetbr_train_203,"O decreto 9.745/2019 não acaba com a obrigatoriedade do exame; apenas estabelece a “regulação profissional”, e a OAB reiterou que a informação é falsa.",true,test
faketweetbr_train_204,Presidente Bolsonaro extinguiu obrigatoriedade de prova da OAB ou de filiação para exercer a função.,fake,test
faketweetbr_train_205,É falsa a informação de que o governo editou um decreto que acaba com a obrigatoriedade de inscrição na OAB e com a necessidade de realização do Exame de Ordem para exercer a advocacia.,true,test
faketweetbr_train_206,"O Decreto nº 9.745, de 8 de abril de 2019, acabou com a obrigatoriedade de estar inscrito nos conselhos profissionais (OAB, CRM, CREA, CRP, CRF, etc.).",fake,test
faketweetbr_train_207,"Navio da MSC (Mediterranean Shipping Cruises), que partiu da Itália rumo ao Brasil, descarta seu lixo no mar.",fake,test
faketweetbr_train_208,Vídeo mostra navio MSC jogando lixo na Costa Brasileira.,fake,test
faketweetbr_train_209,A pintura de 1942 de Gustave Freipont que teria previsto o incêndio da Catedral de Notre-Dame é de outra catedral.,true,test
